canton,date,week,year,doses_delivered,first_doses,second_doses,total_vaccinations,source
AG,2022-01-23,,,1244290,477537,455132,1193415,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-24,,,1244290,477696,455456,1196378,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-25,,,1244290,477875,455725,1199564,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-26,,,1244290,478106,455971,1202204,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-27,,,1244290,478238,456219,1204930,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-28,,,1244290,478410,456594,1208429,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-29,,,1244290,478588,456824,1210415,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-30,,,1244290,478720,456904,1210831,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-31,,,1244290,478791,457170,1212705,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-01,,,1244290,478844,457385,1214288,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-02,,,1244290,478894,457633,1215316,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-03,,,1244290,478951,457930,1216968,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-04,,,1244290,479028,458289,1218710,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-05,,,1244290,479080,458718,1220041,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-02-06,,,1244290,479080,458976,1220303,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
